Customer,ST,GENDER,Customer Lifetime Value,Income,Monthly Premium Auto,Policy Type,Vehicle Class,Total Claim Amount
YR34119,WA,F,31161745200.0,30916.0,112.0,Personal Auto,SUV,200.11606
RR77985,Oregon,F,2887742300.0,0.0,80.0,Personal Auto,Four-Door Car,676.944023
QD28391,Washington,M,7425845300.0,84302.0,62.0,Personal Auto,Four-Door Car,76.609295
WV17090,California,M,25585727799.999996,0.0,116.0,Corporate Auto,SUV,830.623064
TM23514,Oregon,M,10272608200.0,60145.0,132.0,Personal Auto,SUV,580.473259
MQ68407,Oregon,F,4376363600.0,63774.0,111.0,Personal Auto,Four-Door Car,60.036683
GJ59592,California,F,5318896600.0,25134.0,67.0,Corporate Auto,Four-Door Car,321.6
FY56083,Oregon,M,4719762200.0,37057.0,61.0,Personal Auto,Four-Door Car,47.53101
UA94723,Oregon,F,4428031600.0,58577.0,110.0,Personal Auto,SUV,303.872752
FW91032,California,M,5879176100.0,85857.0,73.0,Corporate Auto,Four-Door Car,100.620067
DE34457,Oregon,F,9416908500.0,70602.0,116.0,Personal Auto,SUV,481.339891
HD32044,Oregon,F,8288155600.0,33816.0,106.0,Corporate Auto,Four-Door Car,508.8
HH30454,Oregon,M,32654838300.0,0.0,153.0,Personal Auto,SUV,1101.6
AH84063,Oregon,F,4719450100.0,89642.0,121.0,Corporate Auto,SUV,86.320022
QA17596,California,F,3903474800.0,60068.0,98.0,Personal Auto,Two-Door Car,470.4
XI41052,California,F,5457259700.0,50044.0,139.0,Personal Auto,SUV,667.2
DI30528,California,F,2725356400.0,36650.0,69.0,Personal Auto,Four-Door Car,56.60333
SC66359,Arizona,F,4433973700.0,50653.0,110.0,Corporate Auto,SUV,262.865172
EN61670,Arizona,F,5332462700.0,68931.0,66.0,Personal Auto,Four-Door Car,309.577946
DQ10761,Oregon,M,2315095000.0,0.0,73.0,Corporate Auto,Four-Door Car,350.4
BQ51587,California,F,5411953700.0,0.0,73.0,Personal Auto,Four-Door Car,365.364581
JE21522,California,M,9587332300.0,39266.0,80.0,Personal Auto,Four-Door Car,384.0
WS47147,California,M,22103507200.000004,0.0,102.0,Personal Auto,SUV,489.6
ZA64638,Nevada,F,9764945300.0,0.0,98.0,Personal Auto,Four-Door Car,705.6
EW38459,Nevada,F,2567151500.0,40864.0,65.0,Corporate Auto,Four-Door Car,9.51528
QW87316,Oregon,F,2650622800.0000005,39035.0,68.0,Personal Auto,Four-Door Car,244.564334
IC43478,California,M,11264363300.0,34923.0,98.0,Personal Auto,Two-Door Car,639.105556
TE34064,California,M,2168523500.0,0.0,63.0,Personal Auto,Four-Door Car,453.6
WU60905,California,F,8610667500.0,0.0,111.0,Corporate Auto,SUV,532.8
YM18992,California,F,2834646200.0,24506.0,71.0,Personal Auto,Two-Door Car,511.2
PD55753,Oregon,M,8930139700.0,0.0,82.0,Personal Auto,Four-Door Car,554.522969
KU56006,Arizona,F,5536386999.999999,52220.0,70.0,Personal Auto,Four-Door Car,336.0
MJ69973,Arizona,M,2840854300.0,0.0,74.0,Personal Auto,Two-Door Car,402.449823
TW43626,California,M,8082881000.0,53554.0,67.0,Personal Auto,Four-Door Car,327.020539
XX84133,California,M,5254734300.000001,34476.0,67.0,Corporate Auto,Four-Door Car,5.3953
ZW84453,Arizona,F,5116237600.0,0.0,70.0,Personal Auto,Four-Door Car,131.401291
HO29524,California,M,3034647000.0,68205.0,76.0,Personal Auto,Two-Door Car,99.382943
VE89726,California,female,8024899900.0,0.0,119.0,Personal Auto,SUV,856.8
GE87503,California,M,18211143200.0,53690.0,154.0,Personal Auto,SUV,739.2
PX90263,Oregon,M,5121563300.0,0.0,72.0,Personal Auto,Four-Door Car,518.4
NI17718,California,female,2150178600.0,0.0,61.0,Personal Auto,Four-Door Car,292.8
FY32213,California,female,5595389900.0,74454.0,71.0,Personal Auto,Four-Door Car,340.8
RZ13254,Nevada,female,7562824000.0,0.0,73.0,Personal Auto,Four-Door Car,350.4
GN45013,Oregon,M,5385853199.999999,29664.0,71.0,Personal Auto,Four-Door Car,340.8
NM39588,Washington,F,2678058300.0,72450.0,66.0,Corporate Auto,Four-Door Car,84.218363
KU84464,Nevada,female,9422567900.0,47272.0,79.0,Personal Auto,Four-Door Car,64.546877
YH43527,Oregon,female,3605860300.0,21585.0,92.0,Corporate Auto,Four-Door Car,441.6
RO30676,California,female,7762590600.0,23827.0,106.0,Personal Auto,Four-Door Car,37.910623
QL59704,Arizona,female,23444900499.999996,69906.0,74.0,Corporate Auto,Four-Door Car,202.860399
QH19450,California,female,2558178200.0,0.0,72.0,Corporate Auto,Four-Door Car,345.6
SA54664,Washington,M,2654380999.9999995,73196.0,66.0,Personal Auto,Four-Door Car,85.809817
CI38330,Washington,M,2549786100.0,72217.0,6464.0,Personal Auto,Four-Door Car,91.146661
WB38524,California,M,2969593300.0,46131.0,74.0,Personal Auto,Two-Door Car,355.2
CE56187,Oregon,female,4363124600.0,54514.0,109.0,Personal Auto,SUV,286.234931
JL19416,California,female,5884308600.0,0.0,161.0,Personal Auto,SUV,1159.2
JZ61422,Nevada,female,5272191600.0,96668.0,66.0,Personal Auto,Four-Door Car,316.8
LA13377,California,M,5509895699.999999,78879.0,69.0,Personal Auto,Four-Door Car,466.570791
NC99948,Nevada,M,16313683500.0,0.0,69.0,Personal Auto,Four-Door Car,331.2
QD34785,Arizona,female,5678050200.0,0.0,76.0,Personal Auto,Four-Door Car,364.8
RO26085,California,female,12101208799.999998,0.0,112.0,Personal Auto,Sports Car,1252.406235
ES57969,Oregon,M,2453570800.0,29735.0,69.0,Personal Auto,Four-Door Car,331.2
JK55587,California,M,5075662700.0,23082.0,65.0,Special Auto,Four-Door Car,312.0
RN97635,Arizona,M,3214979400.0,53984.0,80.0,Corporate Auto,Four-Door Car,421.484456
BI76326,California,female,12275343100.0,52135.0,156.0,Personal Auto,SUV,430.505942
JA34909,California,female,2722210700.0,17576.0,71.0,Corporate Auto,Four-Door Car,398.502948
OJ90342,Oregon,female,2457440900.0,29486.0,62.0,Personal Auto,Four-Door Car,7.646763
CM88932,Oregon,female,3554845300.0,58557.0,88.0,Corporate Auto,Four-Door Car,55.510526
JJ97525,California,M,4929549700.0,25632.0,63.0,Personal Auto,Two-Door Car,351.270869
XV21647,California,female,8036450300.0,0.0,112.0,Personal Auto,Sports Car,806.4
MC83487,Arizona,M,4276915300.0,18768.0,68.0,Corporate Auto,Four-Door Car,647.454583
BL90769,California,female,33473349500.0,33190.0,106.0,Personal Auto,SUV,508.8
CR57148,Oregon,female,5960581400.0,47945.0,74.0,Personal Auto,Two-Door Car,128.43823
CP85232,Arizona,M,44795469400.00001,58778.0,126.0,Special Auto,SUV,302.033971
YL74732,California,female,3832118100.0,15192.0,100.0,Personal Auto,SUV,480.0
FG16766,California,female,6837932600.0,51859.0,171.0,Personal Auto,SUV,1003.160633
NV55438,Nevada,female,5285268199.999999,23422.0,72.0,Personal Auto,Two-Door Car,518.4
RM10880,California,female,3096511200.0,21604.0,79.0,Corporate Auto,Four-Door Car,379.2
GL56175,Arizona,M,3589710700.0,79298.0,90.0,Personal Auto,Four-Door Car,244.362072
UK52289,Arizona,female,2582408500.0,76731.0,64.0,Special Auto,Four-Door Car,201.455005
OT85112,Washington,M,3403919400.0,38460.0,88.0,Personal Auto,Four-Door Car,91.55098
BC62782,Arizona,F,13575676000.0,48534.0,115.0,Personal Auto,SUV,552.0
TI19722,Washington,M,3436134300.0,30817.0,88.0,Corporate Auto,Four-Door Car,91.834668
JP30654,Oregon,F,28685827900.0,48412.0,104.0,Personal Auto,SUV,707.430832
UM45563,Washington,M,4502679700.0,68798.0,114.0,Personal Auto,SUV,92.915251
EN60878,Oregon,M,6183111500.0,23712.0,85.0,Personal Auto,Four-Door Car,376.126419
JF36291,California,M,3873647000.0,28142.0,105.0,Personal Auto,Sports Car,701.708239
BK59444,California,F,18929330600.0,72196.0,68.0,Personal Auto,Four-Door Car,152.184244
MK70700,California,M,5553295799.999999,68197.0,69.0,Personal Auto,Four-Door Car,176.819414
IW71076,California,M,5011259200.0,75248.0,63.0,Corporate Auto,Four-Door Car,104.454624
AP98768,California,F,10442446300.0,0.0,98.0,Personal Auto,Four-Door Car,941.718054
OM24164,Nevada,M,2199617800.0,0.0,65.0,Personal Auto,Two-Door Car,468.0
HR85211,Washington,female,5123170900.0,89879.0,63.0,Personal Auto,Two-Door Car,94.030308
VC87846,Oregon,M,7484310500.0,46998.0,96.0,Corporate Auto,Four-Door Car,460.8
ZM92052,Oregon,M,2613023100.0,57099.0,67.0,Personal Auto,Two-Door Car,67.859881
ON73702,Arizona,F,9080639700.0,33897.0,114.0,Corporate Auto,SUV,539.843003
QQ90441,Nevada,F,13770976200.0,59207.0,116.0,Personal Auto,Four-Door Car,556.8
HU35721,Oregon,M,2876822899.9999995,40171.0,73.0,Personal Auto,Four-Door Car,350.4
YP47665,Washington,M,5408911500.0,80192.0,67.0,Personal Auto,Four-Door Car,95.193157
FU99476,Washington,M,6770306800.0,74422.0,85.0,Personal Auto,Four-Door Car,95.338505
AG85615,Oregon,M,24143875600.0,0.0,87.0,Special Auto,Four-Door Car,626.4
OY74069,Arizona,F,3538059500.0,0.0,67.0,Personal Auto,Four-Door Car,321.6
DJ91267,Nevada,F,29091239400.0,34226.0,244.0,Personal Auto,Luxury SUV,494.395024
KB72438,California,F,19834201200.0,65989.0,123.0,Personal Auto,SUV,115.545086
TR67616,Oregon,M,4731367000.0,30686.0,61.0,Corporate Auto,Four-Door Car,19.938981
GF65731,California,F,35537846000.0,0.0,113.0,Personal Auto,Sports Car,799.926741
HB67642,Arizona,F,34611379000.0,20090.0,109.0,Personal Auto,Sports Car,523.2
DP84567,California,M,20216308800.0,0.0,183.0,Personal Auto,Luxury SUV,878.4
VV77534,Oregon,M,13976519300.0,77094.0,176.0,Personal Auto,SUV,444.470676
GL67540,California,F,5904088199.999999,97413.0,73.0,Personal Auto,Four-Door Car,268.819985
SV50502,Oregon,F,5595835000.0,79189.0,69.0,Corporate Auto,Four-Door Car,331.2
UK59698,California,F,2294303600.0,0.0,62.0,Personal Auto,Two-Door Car,297.6
OA57352,Arizona,F,6273911899.999999,18577.0,86.0,Personal Auto,Four-Door Car,412.8
ZF84449,Oregon,F,3726728000.0,0.0,112.0,Special Auto,Sports Car,806.4
AX86150,Washington,M,2656713100.0,62777.0,67.0,Personal Auto,Two-Door Car,101.288069
HG39060,Oregon,Male,5110680800.0,0.0,74.0,Corporate Auto,Four-Door Car,532.8
EM29359,Nevada,Male,7126596500.0,17483.0,183.0,Personal Auto,Luxury Car,1317.6
SF57173,Oregon,Male,4601634100.0,84394.0,114.0,Personal Auto,SUV,691.412378
OT47603,Oregon,Male,9155239700.0,0.0,127.0,Personal Auto,Sports Car,804.811859
SW31412,Oregon,F,14808056200.0,41440.0,62.0,Personal Auto,Four-Door Car,297.6
JS36322,Arizona,Male,8901678400.0,0.0,136.0,Personal Auto,Sports Car,1090.86434
RE81445,Oregon,F,5734598199.999999,98132.0,71.0,Personal Auto,Two-Door Car,50.587035
RM24280,Oregon,F,4177697000.0,0.0,112.0,Personal Auto,Four-Door Car,537.6
LC25393,California,Male,27776289100.0,88220.0,230.0,Personal Auto,Luxury Car,151.528482
UX38930,Arizona,F,10364347500.0,58327.0,129.0,Personal Auto,SUV,347.075948
HD95496,Oregon,Male,7851901400.0,25950.0,66.0,Personal Auto,Two-Door Car,271.697529
RX24650,Oregon,Male,4772943800.0,20993.0,133.0,Corporate Auto,SUV,638.4
DW19309,Oregon,Male,14226504900.0,65726.0,177.0,Corporate Auto,SUV,849.6
MT41386,Washington,M,2875432400.0,84768.0,72.0,Personal Auto,Two-Door Car,110.484661
WZ40465,Washington,F,5041299600.0,36234.0,63.0,Personal Auto,Four-Door Car,113.534474
DB42794,California,Male,4362931200.0,58842.0,110.0,Personal Auto,Four-Door Car,528.0
JB50798,Oregon,F,9624524400.0,25629.0,124.0,Corporate Auto,Sports Car,595.2
IP69763,Washington,F,21914405499.999996,77311.0,181.0,Personal Auto,SUV,113.609508
TE35785,California,Male,6948422200.0,0.0,196.0,Personal Auto,Luxury SUV,1337.063487
HX74855,Washington,M,2471528400.0,95697.0,61.0,Personal Auto,Two-Door Car,114.273025
QN65180,Oregon,F,21903913600.0,22254.0,79.0,Personal Auto,Four-Door Car,125.194389
GE47180,Nevada,Male,9028821400.0,65974.0,113.0,Personal Auto,Sports Car,235.220971
VQ38776,Oregon,F,5303759499.999999,0.0,76.0,Personal Auto,Four-Door Car,395.34111
BH86846,Washington,M,20708258800.0,92079.0,65.0,Corporate Auto,Four-Door Car,114.798771
IN17648,Nevada,Male,5123768100.0,0.0,74.0,Personal Auto,Two-Door Car,772.798511
DF95759,Oregon,Male,9492343000.0,0.0,132.0,Personal Auto,SUV,633.6
QG45324,Oregon,F,8204863200.0,0.0,73.0,Personal Auto,Four-Door Car,350.4
MN61620,Arizona,F,9877295700.0,67752.0,131.0,Personal Auto,Sports Car,168.517149
YH86390,California,F,4815009700.0,25398.0,64.0,Corporate Auto,Four-Door Car,307.2
FY13480,California,Male,6277011700.000001,0.0,88.0,Personal Auto,Four-Door Car,633.6
YH61661,California,M,8260639800.0,33321.0,105.0,Special Auto,SUV,504.0
NL93182,Nevada,M,2549450000.0,0.0,78.0,Corporate Auto,Four-Door Car,845.654042
LN31673,Washington,,11318089800.0,38923.0,99.0,Personal Auto,Four-Door Car,115.728852
WE68644,Oregon,F,3803921800.0,20325.0,100.0,Personal Auto,Sports Car,668.29397
EZ30498,Oregon,M,8635403500.0,13129.0,117.0,Personal Auto,SUV,700.901632
QY74517,Oregon,F,5510559000.0,0.0,73.0,Personal Auto,Four-Door Car,525.6
NM88660,Nevada,M,3585884100.0,49080.0,91.0,Corporate Auto,Four-Door Car,25.299
MZ82036,Nevada,M,4889252800.0,42536.0,63.0,Personal Auto,Four-Door Car,375.330097
ID20929,Oregon,M,2756941700.0,29926.0,74.0,Corporate Auto,Four-Door Car,418.233667
EY50028,Nevada,M,3289547400.0,0.0,86.0,Corporate Auto,Two-Door Car,398.240791
TT82373,California,F,10937178500.000002,21450.0,138.0,Personal Auto,Sports Car,938.513425
OH64088,California,M,7375567900.0,33345.0,65.0,Corporate Auto,Four-Door Car,338.619869
SK97780,California,F,10110778200.0,15752.0,90.0,Corporate Auto,Two-Door Car,339.344531
IO33050,Oregon,F,5119414300.0,40169.0,65.0,Personal Auto,Four-Door Car,302.818833
XA55917,California,F,8533832000.0,26049.0,113.0,Personal Auto,SUV,619.165344
JK32620,Nevada,M,2224768000.0,0.0,68.0,Personal Auto,Four-Door Car,326.4
RQ19236,Arizona,M,8042803800.0,55411.0,100.0,Personal Auto,Sports Car,259.561195
QC47433,Oregon,M,2554437100.0,12459.0,70.0,Personal Auto,Four-Door Car,336.0
RA93608,Oregon,M,18073940000.0,64620.0,76.0,Personal Auto,Two-Door Car,364.8
XH97711,California,M,2430506600.0,83140.0,61.0,Corporate Auto,Four-Door Car,179.161843
AU96286,Oregon,F,3167658400.0000005,0.0,92.0,Corporate Auto,Four-Door Car,662.4
KC17170,Arizona,F,5465604000.0,54422.0,68.0,Corporate Auto,Four-Door Car,75.501852
ZN47335,California,M,10357514200.0,68309.0,131.0,Corporate Auto,SUV,306.983596
EI46264,California,M,2537813900.0,56621.0,65.0,Personal Auto,Four-Door Car,84.026848
EK87864,Arizona,F,2821947199.9999995,38977.0,70.0,Special Auto,Four-Door Car,139.489926
GV45403,AZ,M,7757128100.0,0.0,111.0,Corporate Auto,Two-Door Car,607.4459
QK31192,AZ,M,4079132700.0,0.0,114.0,Corporate Auto,Two-Door Car,631.124372
LU89008,AZ,F,5955544600.0,0.0,83.0,Personal Auto,Four-Door Car,628.023494
NS10490,Oregon,F,14158613600.0,83235.0,70.0,Personal Auto,Two-Door Car,336.0
KL98495,Nevada,M,8487238000.0,0.0,74.0,Personal Auto,Two-Door Car,426.655599
IU96845,AZ,M,6285476899.999999,32390.0,80.0,Personal Auto,Four-Door Car,91.417923
QL93655,Oregon,F,11473481499.999998,66538.0,95.0,Personal Auto,Two-Door Car,317.844812
PF40592,Washington,F,4942630600.0,23285.0,65.0,Personal Auto,Two-Door Car,118.446235
LZ34046,Oregon,M,23594680200.0,76358.0,66.0,Personal Auto,Four-Door Car,86.461582
JC80093,Washington,M,2572506600.0,21104.0,66.0,Personal Auto,Four-Door Car,118.454974
YE88490,AZ,F,5380898600.0,55350.0,67.0,Personal Auto,Four-Door Car,321.6
YC80498,California,F,4770550900.0,12964.0,65.0,Personal Auto,Two-Door Car,362.774545
AI85843,AZ,F,6756651400.0,33288.0,86.0,Personal Auto,Four-Door Car,221.856184
XD66024,AZ,F,5936011800.000001,0.0,84.0,Personal Auto,Four-Door Car,980.169081
FY51713,AZ,F,3570760500.0,56168.0,88.0,Personal Auto,Four-Door Car,614.675906
PH26378,California,M,6019960500.000001,0.0,92.0,Personal Auto,Four-Door Car,662.4
WQ18638,Oregon,M,5426864000.0,23105.0,69.0,Personal Auto,Two-Door Car,331.2
KY14688,Oregon,F,2730313800.0,36218.0,68.0,Personal Auto,Four-Door Car,145.252168
TC97762,California,F,4982681400.0,52275.0,62.0,Corporate Auto,Four-Door Car,374.240783
QC87108,Oregon,F,8769266800.0,49665.0,74.0,Personal Auto,Four-Door Car,355.2
CX12134,Nevada,M,4220613500.0,32471.0,110.0,Personal Auto,Two-Door Car,528.0
SM73248,AZ,M,11537505100.0,0.0,86.0,Corporate Auto,Two-Door Car,619.2
CK19789,California,F,5887181999.999999,62773.0,73.0,Personal Auto,Four-Door Car,80.669257
UV12583,California,F,4700583800.0,76694.0,117.0,Personal Auto,SUV,561.6
JC11405,Oregon,M,10963957200.0,55687.0,276.0,Personal Auto,Luxury SUV,1324.8
KA89683,AZ,F,2523171200.0,0.0,70.0,Personal Auto,Four-Door Car,504.0
BG85305,Nevada,M,3757804700.0,36633.0,96.0,Personal Auto,Four-Door Car,460.8
UQ87917,Oregon,M,12941733500.000002,77060.0,106.0,Personal Auto,SUV,468.566133
XN11823,Nevada,F,3764465100.0,92600.0,94.0,Corporate Auto,Two-Door Car,842.43785
OS46571,California,M,6889557000.0,0.0,66.0,Personal Auto,Four-Door Car,475.2
PX17116,Nevada,M,3623454200.0,0.0,111.0,Corporate Auto,SUV,1171.93117
RP19541,AZ,M,7582113800.0,64801.0,64.0,Personal Auto,Four-Door Car,268.471802
ZR25747,Oregon,F,8277745600.0,45257.0,103.0,Corporate Auto,Two-Door Car,494.4
NQ86532,California,M,2576455600.0,26854.0,66.0,Personal Auto,Four-Door Car,475.2
JY27336,Oregon,F,8205387900.0,85840.0,102.0,Corporate Auto,SUV,138.722385
PB54378,Oregon,F,19582468900.0,26463.0,72.0,Corporate Auto,Four-Door Car,345.6
SV38190,Nevada,F,6481526600.0,30689.0,81.0,Personal Auto,Four-Door Car,467.24802
CV24005,Oregon,M,2599310900.0,29590.0,66.0,Corporate Auto,Two-Door Car,467.503236
EX28656,Oregon,F,9830337600.0,25965.0,253.0,Personal Auto,Luxury SUV,1214.4
CF57022,Oregon,M,10442651400.0,17269.0,139.0,Personal Auto,SUV,667.2
GM16780,Oregon,M,36057537000.0,90330.0,137.0,Corporate Auto,Sports Car,192.085299
BX94438,California,F,8470036800.0,0.0,113.0,Corporate Auto,SUV,619.973889
RM41745,California,F,8278786500.0,0.0,110.0,Personal Auto,Four-Door Car,1002.782553
XR70252,California,F,4788932600.0,0.0,67.0,Personal Auto,Two-Door Car,321.6
YH92099,AZ,F,3087999900.0,18558.0,80.0,Special Auto,Four-Door Car,384.0
SG81493,Arizona,M,4443736200.0,46384.0,113.0,Corporate Auto,Four-Door Car,251.774574
ZX23819,Oregon,F,7984086500.0,0.0,72.0,Personal Auto,Two-Door Car,866.208321
FJ54907,Oregon,F,7180971000.0,42303.0,180.0,Personal Auto,Luxury SUV,1210.920949
CU26127,California,F,15656034300.0,71731.0,130.0,Corporate Auto,SUV,599.648466
YH60476,Oregon,M,5780182200.0,51066.0,74.0,Corporate Auto,Four-Door Car,787.993313
ZZ97035,California,M,20714940400.0,0.0,203.0,Corporate Auto,Luxury Car,2027.724442
GE82737,Nevada,F,5337352400.0,0.0,86.0,Personal Auto,Four-Door Car,619.2
KY21873,Arizona,M,5050826200.0,0.0,69.0,Personal Auto,Two-Door Car,72.852047
UA51318,Arizona,F,5116624000.0,26173.0,68.0,Corporate Auto,Four-Door Car,449.819671
BV55014,Oregon,M,7268737000.0,24445.0,63.0,Personal Auto,Two-Door Car,302.4
HX21307,Oregon,Male,2616613900.0,72302.0,66.0,Personal Auto,Two-Door Car,316.8
LQ68252,Oregon,Male,3738436200.0,27208.0,102.0,Personal Auto,SUV,489.6
CR92802,California,F,2725356400.0,36650.0,69.0,Special Auto,Four-Door Car,56.60333
SL35268,Arizona,Male,5453861200.0,30855.0,68.0,Corporate Auto,Four-Door Car,259.060862
RD62882,Arizona,F,6846150300.0,0.0,95.0,Personal Auto,Two-Door Car,456.0
JS42382,Oregon,Male,6172914200.000001,99960.0,76.0,Corporate Auto,Four-Door Car,364.8
BT30554,Arizona,F,10346324500.0,0.0,98.0,Personal Auto,Four-Door Car,470.4
VP57424,Nevada,F,6997008600.0,55873.0,88.0,Personal Auto,Four-Door Car,299.356083
VU19243,Arizona,F,4196257700.0,18052.0,111.0,Personal Auto,Four-Door Car,699.1679
TA82973,Oregon,F,7858109800.0,28937.0,104.0,Personal Auto,SUV,117.959654
GK71720,Oregon,F,6064344000.0,0.0,86.0,Personal Auto,Four-Door Car,545.240341
OQ61223,California,Male,17497522000.0,0.0,73.0,Personal Auto,Two-Door Car,350.4
LL62746,Oregon,Male,8970647300.0,12829.0,118.0,Personal Auto,SUV,328.231432
JQ56711,Oregon,F,5923117200.0,92163.0,73.0,Personal Auto,Two-Door Car,66.568642
AW77988,Oregon,Male,35850599400.0,17588.0,192.0,Personal Auto,Luxury Car,1382.4
QP84605,Washington,F,8709845300.0,41546.0,111.0,Corporate Auto,Four-Door Car,121.306839
MY97912,Arizona,Male,13309335200.0,0.0,127.0,Personal Auto,SUV,609.6
IB87349,California,M,4528504900.0,70340.0,113.0,Special Auto,Four-Door Car,542.4
AW73065,Oregon,F,2791906500.0000005,0.0,74.0,Personal Auto,Four-Door Car,532.8
BW80872,Washington,M,4434411200.0,34549.0,111.0,Personal Auto,Four-Door Car,125.933005
PX70175,Arizona,M,7996007500.0,93459.0,99.0,Personal Auto,Four-Door Car,655.41333
KF75098,Arizona,M,5129739000.0,86148.0,65.0,Personal Auto,Four-Door Car,312.0
IS50283,California,F,5697175200.0,27048.0,72.0,Corporate Auto,Four-Door Car,345.6
MY64920,Oregon,F,9217130600.0,73259.0,115.0,Personal Auto,SUV,673.34265
KN34250,Oregon,F,10208927600.0,35482.0,129.0,Corporate Auto,SUV,619.2
GN46207,Oregon,F,4170687300.0,29462.0,107.0,Personal Auto,SUV,513.6
KL57176,Oregon,F,4505405800.0,67801.0,115.0,Personal Auto,SUV,23.810491
MN94234,California,M,3107568600.0,0.0,94.0,Personal Auto,Two-Door Car,451.2
JY90595,Arizona,M,5528665000.0,16042.0,73.0,Personal Auto,Two-Door Car,350.4
HK26543,California,M,5045866700.0,28056.0,64.0,Personal Auto,Four-Door Car,307.2
PN86062,California,M,2962722500.0,16495.0,85.0,Corporate Auto,Four-Door Car,408.0
VW27730,California,F,8665956400.0,41163.0,108.0,Corporate Auto,SUV,231.922173
SH55671,Arizona,F,11413441200.000002,0.0,161.0,Personal Auto,Sports Car,772.8
MO56878,California,M,15488432000.0,33799.0,109.0,Corporate Auto,SUV,664.980242
VO38365,Washington,F,8861149500.0,90125.0,110.0,Corporate Auto,SUV,128.645946
SV35618,Oregon,F,5934741500.0,87747.0,147.0,Personal Auto,SUV,46.492039
RX12347,Nevada,M,3543232100.0,35695.0,90.0,Personal Auto,Four-Door Car,432.0
FR55658,California,M,3490028300.0,90985.0,87.0,Personal Auto,Four-Door Car,78.085149
XS12556,California,F,3683099900.0,0.0,101.0,Corporate Auto,Sports Car,564.466556
